dport,pkts,bytes,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,proto_arp,proto_icmp,proto_ipv6-icmp,proto_proto,proto_tcp,proto_udp,label_bin
80.0,6.0,924.0,82307.0,51.283272,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.097498,0.097498,0.0,0,0,0,0,1,0,1
0.0,2901.0,2063355.0,833.0,61.56683,4.621222,1.020534,60.075882,1.185788,4.999179,2901.0,0.0,2063355.0,0.0,47.103287,47.103287,0.0,0,0,0,0,1,0,0
0.0,2.0,120.0,341628.0,0.000545,0.000545,0.0,0.000545,0.000545,0.000545,1.0,1.0,60.0,60.0,1834.862305,0.0,0.0,1,0,0,0,0,0,0
80.0,3396.0,3302085.0,246.0,21.342163,4.258277,1.474285,21.291386,1.309713,4.999571,1699.0,1697.0,1613267.0,1688818.0,159.074783,79.560822,79.46711,0,0,0,0,0,1,0
0.0,2.0,120.0,22674.0,0.00045,0.00045,0.0,0.00045,0.00045,0.00045,1.0,1.0,60.0,60.0,2222.222168,0.0,0.0,1,0,0,0,0,0,0
80.0,4.0,522.0,183909.0,44.358837,0.056144,0.0794,0.168433,0.0,0.168433,3.0,1.0,462.0,60.0,0.06763,0.045087,0.0,0,0,0,0,1,0,1
53.0,2.0,419.0,640.0,0.009852,0.009852,0.0,0.009852,0.009852,0.009852,1.0,1.0,93.0,326.0,101.502235,0.0,0.0,0,0,0,0,0,1,0
80.0,7.0,984.0,119310.0,45.807278,0.605522,1.211044,3.027611,0.0,3.027611,6.0,1.0,924.0,60.0,0.130984,0.109153,0.0,0,0,0,0,1,0,1
80.0,3.0,462.0,147314.0,39.740868,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.050326,0.050326,0.0,0,0,0,0,1,0,1
80.0,426.0,126096.0,5888.0,17.00831,3.914272,1.789974,15.657088,0.814454,4.974288,426.0,0.0,126096.0,0.0,24.987785,24.987785,0.0,0,0,0,0,1,0,0
80.0,18.0,1080.0,66167.0,40.644947,3.262185,1.474737,22.835295,0.0,4.492373,18.0,0.0,1080.0,0.0,0.418256,0.418256,0.0,0,0,0,0,0,1,1
80.0,3.0,462.0,67988.0,19.545872,0.0,0.0,0.0,0.0,0.0,3.0,0.0,462.0,0.0,0.102323,0.102323,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,175095.0,39.195011,0.017381,0.02458,0.052142,0.0,0.052142,3.0,1.0,462.0,60.0,0.07654,0.051027,0.0,0,0,0,0,1,0,1
0.0,1.0,70.0,20311.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1
80.0,6.0,548.0,142785.0,27.294758,0.147914,0.019016,0.295828,0.128898,0.16693,4.0,2.0,428.0,120.0,0.183185,0.109911,0.036811,0,0,0,0,1,0,1
138.0,2.0,500.0,1997.0,900.018799,0.0,0.0,0.0,0.0,0.0,2.0,0.0,500.0,0.0,0.001111,0.001111,0.0,0,0,0,0,0,1,0
53.0,2.0,1295.0,253344.0,0.014052,0.014052,0.0,0.014052,0.014052,0.014052,1.0,1.0,82.0,1213.0,71.164246,0.0,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,11368.0,12.105937,4.096138,0.034233,8.192277,4.061906,4.130371,4.0,0.0,616.0,0.0,0.247812,0.247812,0.0,0,0,0,0,1,0,1
80.0,8.0,480.0,98564.0,36.083477,1.100162,1.555865,6.600974,0.0,3.301796,8.0,0.0,480.0,0.0,0.193995,0.193995,0.0,0,0,0,0,0,1,1
80.0,5.0,582.0,183400.0,38.706425,0.040376,0.030158,0.121127,0.0,0.072464,3.0,2.0,462.0,120.0,0.103342,0.051736,0.025884,0,0,0,0,1,0,1
443.0,16.0,5602.0,134953.0,10.643428,0.322085,0.165643,0.64417,0.156442,0.487728,8.0,8.0,1701.0,3901.0,1.40932,0.667494,0.657683,0,0,0,0,1,0,0
80.0,5.0,770.0,201055.0,39.934414,0.632003,1.094662,2.528013,0.0,2.528013,5.0,0.0,770.0,0.0,0.100164,0.100164,0.0,0,0,0,0,1,0,1
0.0,1.0,70.0,524315.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
8883.0,22.0,8943.0,136889.0,21.340462,1.330683,0.004823,6.653413,1.324531,1.337643,11.0,11.0,8217.0,726.0,0.984046,0.468593,0.468593,0,0,0,0,1,0,0
565.0,13623.0,817380.0,7.0,1137.995972,4.930757,0.026049,1119.28186,4.90523,4.999992,13623.0,0.0,817380.0,0.0,11.970165,11.970165,0.0,0,0,0,0,0,1,0
123.0,2.0,180.0,262158.0,0.176653,0.176653,0.0,0.176653,0.176653,0.176653,1.0,1.0,90.0,90.0,5.660815,0.0,0.0,0,0,0,0,0,1,0
80.0,14.0,840.0,32134.0,33.167583,2.986156,1.515871,17.916939,0.0,4.297693,14.0,0.0,840.0,0.0,0.391949,0.391949,0.0,0,0,0,0,0,1,1
80.0,6.0,924.0,40884.0,46.284943,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.108026,0.108026,0.0,0,0,0,0,1,0,1
34892.0,1.0,60.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
8883.0,48.0,22983.0,23082.0,66.207542,0.649455,0.467106,9.092373,0.003973,1.160673,24.0,24.0,21399.0,1584.0,0.709889,0.347392,0.347424,0,0,0,0,1,0,0
53.0,2.0,885.0,80680.0,0.16719,0.16719,0.0,0.16719,0.16719,0.16719,1.0,1.0,82.0,803.0,5.981219,0.0,0.0,0,0,0,0,0,1,0
80.0,4.0,616.0,48388.0,44.63348,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.067214,0.067214,0.0,0,0,0,0,1,0,1
80.0,2373.0,2279129.0,442.0,32.034061,4.565301,1.057314,31.957109,1.975429,4.999783,2373.0,0.0,2279129.0,0.0,74.046181,74.046181,0.0,0,0,0,0,0,1,0
80.0,5607.0,5462903.0,1285.0,35.060253,4.372453,1.638731,34.979626,0.036782,4.994564,2804.0,2803.0,2819492.0,2643411.0,159.896164,79.948082,79.919563,0,0,0,0,1,0,0
80.0,6.0,548.0,129268.0,26.992926,0.14811,0.024762,0.29622,0.123348,0.172872,4.0,2.0,428.0,120.0,0.185234,0.11114,0.037047,0,0,0,0,1,0,1
53.0,2.0,172.0,8302.0,2.50004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399994,0.399994,0.0,0,0,0,0,0,1,0
8883.0,10.0,3658.0,226214.0,5.865641,2.929842,2.069435,5.859684,0.860407,4.999277,5.0,5.0,3328.0,330.0,1.534359,0.799163,0.681937,0,0,0,0,1,0,0
80.0,7.0,1078.0,3864.0,35.802914,0.59418,1.328626,3.565078,0.0,3.565078,7.0,0.0,1078.0,0.0,0.167584,0.167584,0.0,0,0,0,0,1,0,1
80.0,679.0,200984.0,116.0,25.148634,4.160656,1.810369,24.96394,0.112551,4.974332,679.0,0.0,200984.0,0.0,26.959715,26.959715,0.0,0,0,0,0,1,0,0
80.0,800.0,767550.0,661.0,9.982213,4.978674,0.000525,9.957349,4.978149,4.9792,800.0,0.0,767550.0,0.0,80.042374,80.042374,0.0,0,0,0,0,0,1,0
80.0,6.0,924.0,164173.0,44.413071,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.112579,0.112579,0.0,0,0,0,0,1,0,1
80.0,3146.0,2942735.0,2132.0,42.018154,4.363707,1.315489,39.273361,0.913057,4.999728,3146.0,0.0,2942735.0,0.0,74.848602,74.848602,0.0,0,0,0,0,1,0,0
8883.0,4.0,1765.0,138245.0,1.840775,1.840775,0.0,1.840775,1.840775,1.840775,2.0,2.0,1633.0,132.0,1.629748,0.543249,0.543249,0,0,0,0,1,0,0
80.0,1583.0,468568.0,896.0,58.63295,4.852946,0.413108,58.235355,3.483346,4.999485,1583.0,0.0,468568.0,0.0,26.981417,26.981417,0.0,0,0,0,0,1,0,0
80.0,6.0,924.0,132092.0,45.753368,0.599548,1.199097,2.997742,0.0,2.997742,6.0,0.0,924.0,0.0,0.109282,0.109282,0.0,0,0,0,0,1,0,1
80.0,5.0,770.0,21876.0,48.545605,0.653468,1.13184,2.613872,0.0,2.613872,5.0,0.0,770.0,0.0,0.082397,0.082397,0.0,0,0,0,0,1,0,1
80.0,2.0,308.0,255726.0,4.783399,4.783399,0.0,4.783399,4.783399,4.783399,2.0,0.0,308.0,0.0,0.209056,0.209056,0.0,0,0,0,0,1,0,1
0.0,2.0,120.0,255176.0,3.8e-05,3.8e-05,0.0,3.8e-05,3.8e-05,3.8e-05,1.0,1.0,60.0,60.0,26315.79102,0.0,0.0,1,0,0,0,0,0,0
80.0,4318.0,4207597.0,1198.0,27.001577,4.490022,1.124618,26.94013,1.975305,4.995985,2159.0,2159.0,2171364.0,2036233.0,159.879547,79.921257,79.921257,0,0,0,0,1,0,0
80.0,5.0,770.0,110113.0,47.152817,0.0,0.0,0.0,0.0,0.0,5.0,0.0,770.0,0.0,0.084831,0.084831,0.0,0,0,0,0,1,0,1
80.0,6.0,924.0,140754.0,37.08884,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.134811,0.134811,0.0,0,0,0,0,1,0,1
53.0,2.0,885.0,253346.0,0.166953,0.166953,0.0,0.166953,0.166953,0.166953,1.0,1.0,82.0,803.0,5.98971,0.0,0.0,0,0,0,0,0,1,0
138.0,1.0,60.0,13515.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1
80.0,1600.0,1559250.0,60.0,9.999971,4.993758,0.003771,9.987516,4.989683,4.997833,800.0,800.0,804670.0,754580.0,159.900452,79.90023,79.90023,0,0,0,0,1,0,0
80.0,4.0,616.0,138001.0,44.427834,0.0,0.0,0.0,0.0,0.0,4.0,0.0,616.0,0.0,0.067525,0.067525,0.0,0,0,0,0,1,0,1
36390.0,10.0,680.0,4076.0,1453.943237,4.6e-05,3.5e-05,0.000228,1.6e-05,0.00011,5.0,5.0,350.0,330.0,0.00619,0.002751,0.002751,0,0,0,0,1,0,0
80.0,6.0,924.0,150147.0,45.037914,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.111018,0.111018,0.0,0,0,0,0,1,0,1
80.0,3.0,368.0,51621.0,19.940002,0.021596,0.021596,0.043192,0.0,0.043192,2.0,1.0,308.0,60.0,0.100301,0.050259,0.0,0,0,0,0,1,0,1
80.0,5.0,770.0,109416.0,47.193813,0.0,0.0,0.0,0.0,0.0,5.0,0.0,770.0,0.0,0.084757,0.084757,0.0,0,0,0,0,1,0,1
53.0,2.0,947.0,3708.0,0.2149,0.2149,0.0,0.2149,0.2149,0.2149,1.0,1.0,92.0,855.0,4.653327,0.0,0.0,0,0,0,0,0,1,0
80.0,2.0,214.0,76040.0,0.054577,0.054577,0.0,0.054577,0.054577,0.054577,1.0,1.0,154.0,60.0,18.322737,0.0,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,226195.0,26.177004,0.147826,0.002975,0.295652,0.144851,0.150801,4.0,2.0,428.0,120.0,0.191007,0.114604,0.038201,0,0,0,0,1,0,1
80.0,2.0,308.0,239334.0,20.45429,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.048889,0.048889,0.0,0,0,0,0,1,0,1
80.0,5.0,582.0,111970.0,40.400745,0.026639,0.019216,0.079918,0.0,0.04461,3.0,2.0,462.0,120.0,0.099008,0.049559,0.049574,0,0,0,0,1,0,1
565.0,566.0,33960.0,434.0,14.996195,4.990442,0.00164,14.971325,4.988968,4.991339,566.0,0.0,33960.0,0.0,37.676224,37.676224,0.0,0,0,0,0,0,1,0
80.0,3.0,368.0,192296.0,39.523743,0.024273,0.024273,0.048547,0.0,0.048547,2.0,1.0,308.0,60.0,0.050602,0.025301,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,199151.0,26.478926,0.155039,0.028171,0.310078,0.126868,0.18321,4.0,2.0,428.0,120.0,0.188829,0.113298,0.037766,0,0,0,0,1,0,1
80.0,3711.0,3559208.0,47.0,46.915527,4.679881,0.934812,46.798813,1.875462,4.998678,3711.0,0.0,3559208.0,0.0,79.0783,79.0783,0.0,0,0,0,0,0,1,0
53.0,2.0,479.0,4977.0,0.252534,0.252534,0.0,0.252534,0.252534,0.252534,1.0,1.0,91.0,388.0,3.959863,0.0,0.0,0,0,0,0,0,1,0
80.0,6.0,548.0,81164.0,27.081335,0.13978,0.011748,0.279561,0.128033,0.151528,4.0,2.0,428.0,120.0,0.184629,0.110777,0.036926,0,0,0,0,1,0,1
80.0,6.0,924.0,159127.0,39.324951,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.127146,0.127146,0.0,0,0,0,0,1,0,1
53.0,2.0,467.0,3713.0,0.288394,0.288394,0.0,0.288394,0.288394,0.288394,1.0,1.0,91.0,376.0,3.467479,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,172.0,15443.0,5.041996,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.198334,0.198334,0.0,0,0,0,0,0,1,0
0.0,1680.0,1193560.0,1288.0,35.052464,4.371404,1.640924,34.971233,0.029931,4.99405,1680.0,0.0,1193560.0,0.0,47.899628,47.899628,0.0,0,0,0,0,1,0,0
80.0,945.0,279720.0,1957.0,35.02932,4.983357,0.010231,34.883499,4.966158,4.999626,945.0,0.0,279720.0,0.0,26.948853,26.948853,0.0,0,0,0,0,1,0,0
80.0,6.0,924.0,22422.0,44.95507,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.111222,0.111222,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,153567.0,27.30081,0.142235,0.028108,0.284469,0.114126,0.170343,4.0,2.0,428.0,120.0,0.183145,0.109887,0.036629,0,0,0,0,1,0,1
53.0,2.0,486.0,4108.0,0.009819,0.009819,0.0,0.009819,0.009819,0.009819,1.0,1.0,94.0,392.0,101.843361,0.0,0.0,0,0,0,0,0,1,0
80.0,7.0,1078.0,3499.0,36.358383,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1078.0,0.0,0.165024,0.165024,0.0,0,0,0,0,1,0,1
80.0,573.0,169608.0,250.0,21.304989,4.230388,1.484719,21.151941,1.260965,4.980334,573.0,0.0,169608.0,0.0,26.848171,26.848171,0.0,0,0,0,0,1,0,0
80.0,6.0,548.0,243643.0,26.614277,0.162295,0.006517,0.324589,0.155777,0.168812,4.0,2.0,428.0,120.0,0.187869,0.112721,0.037574,0,0,0,0,1,0,1
80.0,4293.0,4177899.0,379.0,26.870201,4.46764,1.180565,26.805843,1.827824,4.999185,2148.0,2145.0,2041255.0,2136644.0,159.73085,79.902641,79.790993,0,0,0,0,0,1,0
0.0,2.0,120.0,262156.0,0.000723,0.000723,0.0,0.000723,0.000723,0.000723,1.0,1.0,60.0,60.0,1383.125854,0.0,0.0,1,0,0,0,0,0,0
8883.0,14.0,5110.0,261292.0,10.386101,0.259954,0.179224,0.779862,0.006502,0.388547,7.0,7.0,4648.0,462.0,1.251673,0.578057,0.577695,0,0,0,0,1,0,0
80.0,270.0,79920.0,4238.0,9.967651,4.965201,0.002046,9.930402,4.963155,4.967247,270.0,0.0,79920.0,0.0,26.987301,26.987301,0.0,0,0,0,0,1,0,0
80.0,657.0,194472.0,1313.0,24.343443,4.828924,0.263122,24.144619,4.302733,4.96734,657.0,0.0,194472.0,0.0,26.947708,26.947708,0.0,0,0,0,0,1,0,0
80.0,6.0,924.0,87643.0,51.29343,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.097478,0.097478,0.0,0,0,0,0,1,0,1
80.0,4.0,522.0,148874.0,39.14212,0.014929,0.021112,0.044786,0.0,0.044786,3.0,1.0,462.0,60.0,0.076644,0.051154,0.0,0,0,0,0,1,0,1
80.0,2.0,308.0,247005.0,24.719324,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.040454,0.040454,0.0,0,0,0,0,1,0,1
80.0,21.0,1260.0,86286.0,22.872244,3.656495,1.828811,18.282476,0.0,4.643477,21.0,0.0,1260.0,0.0,0.874422,0.874422,0.0,0,0,0,0,0,1,1
6792.0,2.0,120.0,30194.0,0.004358,0.004358,0.0,0.004358,0.004358,0.004358,1.0,1.0,60.0,60.0,229.463043,0.0,0.0,0,0,0,0,1,0,1
80.0,6.0,548.0,155874.0,25.992647,0.156249,0.03717,0.312499,0.11908,0.193419,4.0,2.0,428.0,120.0,0.192362,0.115417,0.038472,0,0,0,0,1,0,1
0.0,1822.0,1294245.0,806.0,38.30854,4.767578,0.563788,38.140625,3.275938,4.984184,1822.0,0.0,1294245.0,0.0,47.535091,47.535091,0.0,0,0,0,0,1,0,0
80.0,1520.0,449920.0,230.0,56.29628,4.653579,1.065869,55.842945,1.118657,4.999964,1520.0,0.0,449920.0,0.0,26.982244,26.982244,0.0,0,0,0,0,1,0,0
80.0,12.0,720.0,35236.0,16.992062,2.83718,1.730448,11.348722,0.0,4.251968,12.0,0.0,720.0,0.0,0.647361,0.647361,0.0,0,0,0,0,0,1,1
80.0,5.0,770.0,57789.0,38.090343,0.0,0.0,0.0,0.0,0.0,5.0,0.0,770.0,0.0,0.105013,0.105013,0.0,0,0,0,0,1,0,1
0.0,2.0,102.0,3025.0,1.9e-05,1.9e-05,0.0,1.9e-05,1.9e-05,1.9e-05,1.0,1.0,60.0,42.0,52631.58203,0.0,0.0,1,0,0,0,0,0,0
5353.0,1.0,107.0,9298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
80.0,7058.0,6611292.0,4.0,88.276184,4.892982,0.403967,88.073669,3.227452,4.998713,7058.0,0.0,6611292.0,0.0,79.942284,79.942284,0.0,0,0,0,0,1,0,0
123.0,2.0,180.0,509345.0,0.29187,0.29187,0.0,0.29187,0.29187,0.29187,1.0,1.0,90.0,90.0,3.426183,0.0,0.0,0,0,0,0,0,1,0
106.0,6.0,360.0,2656.0,2.019351,2.019351,0.0,2.019351,2.019351,2.019351,5.0,1.0,300.0,60.0,2.476043,1.980834,0.0,0,0,0,0,1,0,1
80.0,5.0,770.0,58396.0,35.089638,0.0,0.0,0.0,0.0,0.0,5.0,0.0,770.0,0.0,0.113994,0.113994,0.0,0,0,0,0,1,0,1
80.0,6.0,924.0,85904.0,48.494556,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.103104,0.103104,0.0,0,0,0,0,1,0,1
54154.0,2.0,120.0,29400.0,0.000687,0.000687,0.0,0.000687,0.000687,0.000687,1.0,1.0,60.0,60.0,1455.604126,0.0,0.0,0,0,0,0,1,0,1
80.0,9320.0,9066025.0,554.0,58.26424,4.840447,0.497009,58.085369,3.192234,4.999575,4660.0,4660.0,4427364.0,4638661.0,159.943726,79.963287,79.963287,0,0,0,0,0,1,0
80.0,2.0,308.0,19091.0,24.514399,0.0,0.0,0.0,0.0,0.0,2.0,0.0,308.0,0.0,0.040792,0.040792,0.0,0,0,0,0,1,0,1
0.0,2.0,120.0,5040.0,3e-05,3e-05,0.0,3e-05,3e-05,3e-05,1.0,1.0,60.0,60.0,33333.33594,0.0,0.0,1,0,0,0,0,0,0
0.0,4234.0,3009643.0,5.0,88.276184,4.881209,0.401113,87.861763,3.227452,4.985801,4234.0,0.0,3009643.0,0.0,47.951778,47.951778,0.0,0,0,0,0,1,0,0
80.0,4.0,522.0,157623.0,40.261978,0.014777,0.020898,0.044331,0.0,0.044331,3.0,1.0,462.0,60.0,0.074512,0.049675,0.0,0,0,0,0,1,0,1
80.0,21.0,1260.0,153276.0,26.985615,4.121037,0.711223,20.605186,2.915869,4.946444,21.0,0.0,1260.0,0.0,0.741136,0.741136,0.0,0,0,0,0,0,1,1
80.0,6.0,360.0,223572.0,19.868027,1.08279,1.875448,4.331161,0.0,4.331161,6.0,0.0,360.0,0.0,0.251661,0.251661,0.0,0,0,0,0,0,1,1
80.0,6.0,548.0,66389.0,26.048958,0.163532,0.003291,0.327065,0.160242,0.166823,4.0,2.0,428.0,120.0,0.191946,0.115168,0.038389,0,0,0,0,1,0,1
565.0,1153.0,69180.0,768.0,26.860472,4.456857,1.176227,26.741142,1.826741,4.98613,1153.0,0.0,69180.0,0.0,42.888302,42.888302,0.0,0,0,0,0,0,1,0
80.0,6.0,924.0,44182.0,35.218395,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.141971,0.141971,0.0,0,0,0,0,1,0,1
443.0,3.0,290.0,232125.0,0.011931,0.011931,0.0,0.011931,0.011931,0.011931,2.0,1.0,178.0,112.0,167.630539,83.815269,0.0,0,0,0,0,1,0,0
80.0,4.0,616.0,210727.0,36.553017,1.365169,1.93064,4.095506,0.0,4.095506,4.0,0.0,616.0,0.0,0.082073,0.082073,0.0,0,0,0,0,1,0,1
80.0,8.0,1232.0,66562.0,51.976257,0.293526,0.718988,2.054679,0.0,2.054679,8.0,0.0,1232.0,0.0,0.134677,0.134677,0.0,0,0,0,0,1,0,1
53.0,2.0,172.0,3089.0,0.007666,0.007666,0.0,0.007666,0.007666,0.007666,1.0,1.0,86.0,86.0,130.446121,0.0,0.0,0,0,0,0,0,1,0
53.0,2.0,172.0,1293.0,2.50098,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,0.0,0.399843,0.399843,0.0,0,0,0,0,0,1,0
7646.0,2.0,120.0,9215.0,0.000152,0.000152,0.0,0.000152,0.000152,0.000152,1.0,1.0,60.0,60.0,6578.947754,0.0,0.0,0,0,0,0,1,0,1
0.0,6.0,306.0,16903.0,575.748169,0.000212,1.8e-05,0.000635,0.000187,0.000226,3.0,3.0,126.0,180.0,0.008684,0.003474,0.003474,1,0,0,0,0,0,0
80.0,6.0,548.0,197638.0,26.522915,0.148692,0.021936,0.297385,0.126757,0.170628,4.0,2.0,428.0,120.0,0.188516,0.11311,0.037703,0,0,0,0,1,0,1
53.0,2.0,486.0,252679.0,0.237175,0.237175,0.0,0.237175,0.237175,0.237175,1.0,1.0,94.0,392.0,4.216296,0.0,0.0,0,0,0,0,0,1,0
80.0,1.0,154.0,155606.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
53.0,2.0,480.0,5027.0,0.247906,0.247906,0.0,0.247906,0.247906,0.247906,1.0,1.0,91.0,389.0,4.033787,0.0,0.0,0,0,0,0,0,1,0
0.0,2700.0,1920364.0,424.0,56.271561,4.667648,1.050884,56.01178,1.182335,4.997983,2700.0,0.0,1920364.0,0.0,47.963837,47.963837,0.0,0,0,0,0,1,0,0
53.0,2.0,1209.0,257405.0,0.057519,0.057519,0.0,0.057519,0.057519,0.057519,1.0,1.0,70.0,1139.0,17.385559,0.0,0.0,0,0,0,0,0,1,0
5353.0,1.0,83.0,7074.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
80.0,800.0,767550.0,1932.0,9.994886,4.991205,0.001746,9.98241,4.990389,4.992022,800.0,0.0,767550.0,0.0,79.94088,79.94088,0.0,0,0,0,0,0,1,0
138.0,1.0,243.0,242896.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
80.0,89.0,26344.0,43869.0,17.390701,4.107924,1.295624,16.431696,1.866646,4.92807,89.0,0.0,26344.0,0.0,5.060175,5.060175,0.0,0,0,0,0,1,0,0
0.0,1.0,70.0,262163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
565.0,1588.0,95280.0,1873.0,39.404869,4.902871,0.211199,39.222965,4.344277,4.996308,1588.0,0.0,95280.0,0.0,40.274212,40.274212,0.0,0,0,0,0,0,1,0
80.0,4.0,522.0,67032.0,39.645542,0.016063,0.022717,0.04819,0.0,0.04819,3.0,1.0,462.0,60.0,0.075671,0.050508,0.0,0,0,0,0,1,0,1
80.0,6.0,360.0,143400.0,28.321741,1.913491,1.959242,7.653965,0.0,4.422261,6.0,0.0,360.0,0.0,0.176543,0.176543,0.0,0,0,0,0,0,1,1
8883.0,48.0,20327.0,52683.0,55.096302,3.077125,1.939294,30.771246,0.016464,4.999646,24.0,24.0,18743.0,1584.0,0.853052,0.417451,0.417451,0,0,0,0,1,0,0
80.0,4.0,240.0,183302.0,15.671473,4.454194,0.039071,8.908388,4.415096,4.493292,4.0,0.0,240.0,0.0,0.191431,0.191431,0.0,0,0,0,0,0,1,1
8883.0,58.0,21297.0,36892.0,55.784554,3.594491,1.867656,43.133888,0.008898,4.995835,29.0,29.0,19383.0,1914.0,1.021788,0.502011,0.501931,0,0,0,0,1,0,0
80.0,6.0,548.0,234511.0,26.493675,0.13471,0.034065,0.26942,0.100645,0.168775,4.0,2.0,428.0,120.0,0.188724,0.113235,0.037745,0,0,0,0,1,0,1
80.0,8.0,480.0,178925.0,39.790218,1.583816,2.242115,9.502898,0.0,4.925811,8.0,0.0,480.0,0.0,0.175923,0.175923,0.0,0,0,0,0,0,1,1
80.0,6.0,548.0,131673.0,25.587887,0.161296,0.032666,0.322592,0.12863,0.193962,4.0,2.0,428.0,120.0,0.195405,0.117243,0.039081,0,0,0,0,1,0,1
53.0,2.0,172.0,10241.0,0.007406,0.007406,0.0,0.007406,0.007406,0.007406,1.0,1.0,86.0,86.0,135.02565,0.0,0.0,0,0,0,0,0,1,0
63353.0,2.0,120.0,33960.0,0.000726,0.000726,0.0,0.000726,0.000726,0.000726,1.0,1.0,60.0,60.0,1377.410522,0.0,0.0,0,0,0,0,1,0,1
80.0,2746.0,2631630.0,1620.0,34.350517,4.896381,0.236202,34.274666,4.317836,4.997269,2746.0,0.0,2631630.0,0.0,79.911461,79.911461,0.0,0,0,0,0,0,1,0
0.0,1.0,70.0,11025.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
53.0,2.0,937.0,4972.0,0.01101,0.01101,0.0,0.01101,0.01101,0.01101,1.0,1.0,91.0,846.0,90.826523,0.0,0.0,0,0,0,0,0,1,0
80.0,3.0,368.0,228229.0,20.906155,0.021054,0.021054,0.042107,0.0,0.042107,2.0,1.0,308.0,60.0,0.095666,0.047833,0.0,0,0,0,0,1,0,1
80.0,6.0,924.0,14368.0,35.559345,0.0,0.0,0.0,0.0,0.0,6.0,0.0,924.0,0.0,0.14061,0.14061,0.0,0,0,0,0,1,0,1
80.0,2.0,308.0,2655.0,4.719845,4.719845,0.0,4.719845,4.719845,4.719845,2.0,0.0,308.0,0.0,0.211871,0.211871,0.0,0,0,0,0,1,0,1
53.0,3.0,208.0,6010.0,0.006105,0.006105,0.0,0.006105,0.006105,0.006105,2.0,1.0,134.0,74.0,327.600311,163.800156,0.0,0,0,0,0,1,0,0
8080.0,2103.0,2051452.0,429.0,14.996848,4.990658,0.001463,14.971973,4.989623,4.991336,1052.0,1051.0,993704.0,1057748.0,140.162781,70.08139,70.014709,0,0,0,0,1,0,0
80.0,23839.0,22295534.0,4.0,1137.99585,4.966638,0.012212,1127.426758,4.952758,4.999869,23839.0,0.0,22295534.0,0.0,20.947351,20.947351,0.0,0,0,0,0,0,1,0
